Uniprot_A	Uniprot_B	Gene_A	Gene_B	pmid:method:quality:type	taxid	high_quality
P08839	P0ACL5	ptsI	glcC	24561554:0397:HT:binary	562	True
P08839	P0AEL8	ptsI	fimZ	24561554:0397:HT:binary	562	True
P08839	P15038	ptsI	helD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P09029	P09029	purK	purK	10569930:0114:LC:binary	562	True
P09030	P09030	xthA	xthA	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P09030	P0A9P0	xthA	lpdA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09030	P0AFG8	xthA	aceE	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09147	P09147	galE	galE	1579570:0114:LC:binary|24561554:0397:HT:binary	562	True
P09147	P09153	galE	tfaE	24561554:0397:HT:binary	562	True
P09147	P0A6Z6	galE	nikR	24561554:0397:HT:binary	562	True
P09147	P0A805	galE	frr	24561554:0397:HT:binary	562	True
P09147	P0AAK4	galE	hydN	24561554:0397:HT:binary	562	True
P09147	P0AAL6	galE	ydhY	24561554:0397:HT:binary	562	True
P09147	P0ABW5	galE	sfmA	24561554:0397:HT:binary	562	True
P09147	P0AFT8	galE	yeiW	24561554:0397:HT:binary	562	True
P09147	P39391	galE	yjiT	24561554:0397:HT:binary	562	True
P09147	P39409	galE	yjjW	24561554:0096:HT:binary|24561554:0397:HT:binary	562	True
P09147	P39834	galE	ygiL	24561554:0397:HT:binary	562	True
P09147	P68646	galE	fixX	24561554:0397:HT:binary	562	True
P09147	Q46919	galE	yqcC	24561554:0397:HT:binary	562	True
P09148	P09148	galT	galT	7669762:0114:LC:binary|9063869:0114:LC:binary	562	True
P09152	P09152	narG	narG	14725769:0114:LC:binary|15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P09152	P0A6F5	narG	groEL	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09152	P0A6G7	narG	clpP	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09152	P0A6H5	narG	hslU	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09152	P0A7G6	narG	recA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09152	P0A9X4	narG	mreB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09152	P0AAH0	narG	pstB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09152	P0AF26	narG	narJ	12372836:0018:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|16286471:0018:LC:binary|16286471:0107:LC:binary|16540088:0047:LC:binary|19151138:0014:LC:binary|19151138:0047:LC:binary|19151138:0107:LC:binary|20236317:0065:LC:binary|20236317:0077:LC:binary|20236317:0107:LC:binary|20974141:0018:LC:binary|24561554:0397:HT:binary	562	True
P09152	P0CE47	narG	tufA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09152	P0CG19	narG	rph	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09152	P11349	narG	narH	12910261:0114:LC:binary|14725769:0114:LC:binary|15122898:0114:LC:binary|15615728:0114:LC:binary|15670166:0114:LC:binary|15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|16286471:0018:LC:binary|21518899:0071:LC:binary|24561554:0397:HT:binary	562	True
P09152	P11350	narG	narI	12910261:0114:LC:binary|15122898:0114:LC:binary|15615728:0114:LC:binary|15670166:0114:LC:binary|21518899:0071:LC:binary	562	True
P09152	P19317	narG	narW	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19151138:0107:LC:binary|19402753:0676:HT:co-complex|24561554:0397:HT:binary	562	True
P09152	P19318	narG	narY	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|24561554:0397:HT:binary	562	True
P09152	P67910	narG	hldD	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09153	P0A6T3	tfaE	galK	24561554:0397:HT:binary	562	True
P09153	P0A7M9	tfaE	rpmE	24561554:0397:HT:binary	562	True
P09153	P0AAN5	tfaE	yaiA	24561554:0397:HT:binary	562	True
P09153	P0AB01	tfaE	elyC	24561554:0397:HT:binary	562	True
P09153	P0ABB0	tfaE	atpA	24561554:0397:HT:binary	562	True
P09153	P0ABR9	tfaE	mhpB	24561554:0397:HT:binary	562	True
P09153	P0AFB5	tfaE	glnL	24561554:0096:HT:binary|24561554:0397:HT:binary|24561554:0729:HT:binary	562	True
P09153	P0DP64	tfaE	ybeM	24561554:0397:HT:binary	562	True
P09153	P32700	tfaE	yjcB	24561554:0397:HT:binary	562	True
P09153	P39325	tfaE	ytfQ	24561554:0397:HT:binary	562	True
P09153	P45579	tfaE	hcxA	24561554:0397:HT:binary	562	True
P09153	P52060	tfaE	yggU	24561554:0397:HT:binary	562	True
P09153	P68567	tfaE	rsmJ	24561554:0397:HT:binary	562	True
P09153	P68688	tfaE	grxA	24561554:0397:HT:binary	562	True
P09153	P77585	tfaE	ypdE	24561554:0397:HT:binary	562	True
P09155	P09155	rnd	rnd	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P09158	P09158	speE	speE	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P09158	P28638	speE	yhdJ	24561554:0397:HT:binary	562	True
P09162	P31572	yjaA	caiB	24561554:0397:HT:binary	562	True
P09169	P09169	ompT	ompT	11566868:0114:LC:binary	562	True
P09184	P0ACL5	vsr	glcC	24561554:0397:HT:binary	562	True
P09348	P10408	motA	secA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P09372	P09372	grpE	grpE	15690043:0007:LC:binary|15690043:0676:HT:co-complex|9103205:0114:LC:binary	562	True
P09372	P0A6F5	grpE	groEL	10647006:0019:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex|24561554:0397:HT:binary	562	True
P09372	P0A6H1	grpE	clpX	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09372	P0A6Y8	grpE	dnaK	11401497:0016:LC:binary|12840016:0114:LC:binary|12885236:0065:LC:binary|12885236:0107:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|16606699:0096:LC:binary|2522091:0019:LC:binary|8599944:0071:LC:binary|8890154:0411:LC:binary|9103205:0107:LC:binary|9103205:0114:LC:binary	562	True
P09372	P0A705	grpE	infB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09372	P0A769	grpE	mntH	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P09372	P0A7K2	grpE	rplL	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09372	P0A7K6	grpE	rplS	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|16606699:0096:LC:binary	562	True
P09372	P0A7N9	grpE	rpmG	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09372	P0A7V0	grpE	rpsB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09372	P0A817	grpE	metK	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09372	P0ABL8	grpE	ccmB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09372	P0ACZ4	grpE	evgA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09372	P0ADI4	grpE	entB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09372	P0CE47	grpE	tufA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09372	P28630	grpE	holA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09372	P30139	grpE	thiG	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P09372	P31473	grpE	ravA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P09372	P33235	grpE	flgK	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09372	P52600	grpE	emrY	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P09372	P60723	grpE	rplD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09372	P68191	grpE	sra	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09372	P69908	grpE	gadA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09372	P69910	grpE	gadB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P09373	P09373	pflB	pflB	10504733:0114:LC:binary|12454503:0114:LC:binary|15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P09373	P0A858	pflB	tpiA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|16606699:0096:LC:binary|24561554:0397:HT:binary	562	True
P09373	P0A8N5	pflB	lysU	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P09373	P0AC53	pflB	zwf	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09373	P0ACA3	pflB	sspA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09373	P0AD33	pflB	yfcZ	16606699:0096:LC:binary|19402753:0676:HT:co-complex	562	True
P09373	P0AF67	pflB	tsaE	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P09373	P0C054	pflB	ibpA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P09373	P15038	pflB	helD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P09373	P15082	pflB	srlR	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|24561554:0397:HT:binary	562	True
P09373	P21599	pflB	pykA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|16606699:0096:LC:binary	562	True
P09373	P29745	pflB	pepT	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|16606699:0096:LC:binary	562	True
P09373	P60723	pflB	rplD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09373	P68066	pflB	grcA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|16606699:0096:LC:binary	562	True
P09373	P76180	pflB	ydgK	24561554:0397:HT:binary	562	True
P09377	P0A7C2	rhaS	lexA	24561554:0397:HT:binary	562	True
P09377	P0A8N3	rhaS	lysS	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P09377	P0A9E0	rhaS	araC	24561554:0397:HT:binary	562	True
P09377	P17410	rhaS	chbR	24561554:0397:HT:binary	562	True
P09377	P77396	rhaS	ypdC	24561554:0397:HT:binary	562	True
P09378	P0A7C2	rhaR	lexA	24561554:0397:HT:binary	562	True
P09378	P17410	rhaR	chbR	24561554:0397:HT:binary	562	True
P09391	P0ACJ0	glpG	lrp	24561554:0397:HT:binary	562	True
P09394	P09394	glpQ	glpQ	PDB_1YDY:0114:LC:binary	562	True
P09424	P09424	mtlD	mtlD	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P09424	P0ADI4	mtlD	entB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09424	P21893	mtlD	recJ	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09424	P23847	mtlD	dppA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P09424	P76119	mtlD	yncI	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P09424	P77504	mtlD	ybbP	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P09546	P0A9Y6	putA	cspC	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P09546	P37759	putA	rfbB	24561554:0397:HT:binary	562	True
P09557	P0ABQ4	dicB	folA	24561554:0397:HT:binary	562	True
P09557	P0AGG0	dicB	thiL	24561554:0397:HT:binary	562	True
P09557	P18843	dicB	nadE	24561554:0397:HT:binary	562	True
P09557	P25539	dicB	ribD	24561554:0397:HT:binary	562	True
P09557	P28630	dicB	holA	24561554:0397:HT:binary	562	True
P09831	P09832	gltB	gltD	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|16606699:0096:LC:binary|19402753:0676:HT:co-complex	562	True
P09832	P09832	gltD	gltD	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P09832	P11880	gltD	murF	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P09832	P21889	gltD	aspS	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P09833	P42630	modC	tdcG	24561554:0397:HT:binary	562	True
P09883	P09883	col	col	10966813:0114:LC:binary|15190054:0114:LC:binary|PDB_1FSJ:0114:LC:binary	562	True
P09883	Q03708	col	imm	10966813:0114:LC:binary|19749752:0107:LC:binary|20479265:0065:LC:binary|20479265:0077:LC:binary|20479265:0114:LC:binary|23431269:0071:LC:binary|23431269:0859:LC:binary|PDB_1BXI:0114:LC:binary|PDB_1FR2:0114:LC:binary	562	True
P09980	P09980	rep	rep	15690043:0007:LC:binary|15690043:0676:HT:co-complex|24561554:0397:HT:binary|9288744:0114:LC:binary	562	True
P09980	P45577	rep	proQ	24561554:0397:HT:binary	562	True
P09996	P76079	yidB	paaC	24561554:0397:HT:binary	562	True
P0A254	P0A254	repA	repA	11178907:0114:LC:binary|12777796:0114:LC:binary|14530440:0114:LC:binary|15184371:0071:LC:binary	562	True
P0A3B2	P0A3B2	bipA	bipA	24561554:0397:HT:binary|26283392:0114:LC:binary	562	True
P0A3B2	P0A898	bipA	ybeY	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A3B2	P0C037	bipA	ppnP	24561554:0397:HT:binary	562	True
P0A3B2	P27862	bipA	yigZ	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A3B2	P45577	bipA	proQ	24561554:0397:HT:binary	562	True
P0A3B2	P75864	bipA	rlmL	24561554:0096:HT:binary|24561554:0397:HT:binary|24561554:0729:HT:binary	562	True
P0A698	P0A698	uvrA	uvrA	15690043:0007:LC:binary|15690043:0676:HT:co-complex|2546148:0028:LC:binary|2546148:0029:LC:binary|2546148:0071:LC:binary	562	True
P0A698	P0A8F8	uvrA	uvrB	19183285:0411:LC:binary|19458048:0096:LC:binary|19516334:0047:LC:binary|2139658:0049:LC:binary|2139658:0880:LC:binary|24561554:0397:HT:binary|2546148:0028:LC:binary|2546148:0029:LC:binary|2546148:0071:LC:binary	562	True
P0A698	P0AFF6	uvrA	nusA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A698	P28905	uvrA	holC	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6A0	P0A6A0	ubiB	ubiB	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6A0	P0A8E5	ubiB	yacL	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6A0	P0ACJ8	ubiB	crp	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6A0	P0AGE0	ubiB	ssb	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A6A6	P30126	leuC	leuD	19402753:0676:HT:co-complex|24561554:0397:HT:binary	562	True
P0A6A8	P0A6A8	acpP	acpP	15690043:0676:HT:co-complex|9482715:0114:LC:binary	562	True
P0A6A8	P0A6Q6	acpP	fabZ	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6A8	P0A6R0	acpP	fabH	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6A8	P0A7A7	acpP	plsB	15690043:0096:LC:binary|15690043:0676:HT:co-complex|16294310:0014:LC:binary	562	True
P0A6A8	P0A7M2	acpP	rpmB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6A8	P0A7S9	acpP	rpsM	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A6A8	P0A7W7	acpP	rpsH	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A6A8	P0A894	acpP	rapZ	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A6A8	P0A8P8	acpP	xerD	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6A8	P0A8Z3	acpP	ybgC	15690043:0096:LC:binary|15690043:0676:HT:co-complex|16294310:0004:LC:co-complex|16294310:0676:LC:co-complex	562	True
P0A6A8	P0A953	acpP	fabB	12885413:0004:LC:co-complex|15690043:0096:LC:binary|15690043:0676:HT:co-complex|16294310:0676:LC:co-complex	562	True
P0A6A8	P0A9P0	acpP	lpdA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6A8	P0A9P6	acpP	deaD	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A6A8	P0AAI5	acpP	fabF	12885413:0004:LC:co-complex|15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|16294310:0676:LC:co-complex	562	True
P0A6A8	P0AAV4	acpP	pxpB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6A8	P0AB65	acpP	yccX	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6A8	P0ABD5	acpP	accA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A6A8	P0ACC7	acpP	glmU	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6A8	P0ACF4	acpP	hupB	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A6A8	P0ADQ2	acpP	fabY	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6A8	P0AEK2	acpP	fabG	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6A8	P0AFG8	acpP	aceE	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6A8	P0AG24	acpP	spoT	12885413:0004:LC:co-complex|15690043:0096:LC:binary|15690043:0676:HT:co-complex|16294310:0676:LC:co-complex|18996989:0014:LC:binary	562	True
P0A6A8	P0AG40	acpP	ribF	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A6A8	P0AGK4	acpP	yhbY	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A6A8	P10408	acpP	secA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|16294310:0676:LC:co-complex	562	True
P0A6A8	P21645	acpP	lpxD	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6A8	P22523	acpP	mukB	12885413:0004:LC:co-complex|15690043:0096:LC:binary|15690043:0676:HT:co-complex|16294310:0676:LC:co-complex|20921377:0007:LC:binary	562	True
P0A6A8	P24224	acpP	acpS	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6A8	P31119	acpP	aas	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6A8	P33224	acpP	aidB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6A8	P61175	acpP	rplV	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6A8	Q47718	acpP	insO2	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6B7	P0A6B7	iscS	iscS	15690043:0676:HT:co-complex|20404999:0114:LC:binary	562	True
P0A6B7	P0A6Y8	iscS	dnaK	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6B7	P0A890	iscS	tusA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|16387657:0071:LC:binary|16606699:0096:LC:binary|20404999:0071:LC:binary|20404999:0096:LC:binary|20404999:0114:LC:binary|24561554:0397:HT:binary	562	True
P0A6B7	P0ACD4	iscS	iscU	11972033:0096:LC:binary|11983079:0018:LC:binary|12686149:0107:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|16606699:0096:LC:binary|19305405:0415:LC:binary|20404999:0071:LC:binary|20404999:0096:LC:binary|20404999:0114:LC:binary	562	True
P0A6B7	P0AEZ7	iscS	mltD	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6B7	P28911	iscS	yhhH	24561554:0397:HT:binary	562	True
P0A6B7	P32177	iscS	fdhD	15690043:0096:LC:binary|15690043:0676:HT:co-complex|16606699:0096:LC:binary	562	True
P0A6B7	P75960	iscS	cobB	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6C1	P0A6C1	nfo	nfo	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6C1	P0A9M0	nfo	lon	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A6C1	P0A9P0	nfo	lpdA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6C1	P10408	nfo	secA	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6C1	P33371	nfo	dusC	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A6C5	P60785	argA	lepA	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A6C8	P0A6C8	argB	argB	12005432:0114:LC:binary|15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6D0	P0A6D0	argR	argR	11580241:0028:LC:binary|14973045:0655:LC:binary|15690043:0007:LC:binary|15690043:0676:HT:co-complex|16106344:0069:LC:co-complex|8594204:0114:LC:binary	562	True
P0A6D5	P0A6D5	ydiB	ydiB	15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6D5	P25894	ydiB	loiP	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6D5	P33371	ydiB	dusC	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
P0A6D7	P0A6D7	aroK	aroK	12001235:0114:LC:binary	562	True
P0A6D7	P76256	aroK	tsaB	15690043:0007:LC:binary|15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6E4	P24228	argG	dacB	16606699:0096:LC:binary|24561554:0397:HT:binary	562	True
P0A6E6	P0A6E6	atpC	atpC	24561554:0397:HT:binary	562	True
P0A6E6	P0ABA6	atpC	atpG	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex|24561554:0397:HT:binary|24627523:0397:HT:binary|8645696:0018:LC:binary	562	True
P0A6E6	P0ABB0	atpC	atpA	21602818:0071:LC:binary|21602818:0114:LC:binary|24561554:0397:HT:binary	562	True
P0A6E6	P0ABB4	atpC	atpD	24561554:0397:HT:binary	562	True
P0A6E9	P19624	bioD2	pdxA	24561554:0397:HT:binary	562	True
P0A6E9	P27254	bioD2	argK	24561554:0397:HT:binary	562	True
P0A6E9	P75966	bioD2	rluE	24561554:0397:HT:binary	562	True
P0A6F1	P0A6F1	carA	carA	11551199:0028:LC:binary|15690043:0007:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6F1	P0AD21	carA	yejG	24561554:0397:HT:binary|24561554:0729:HT:binary	562	True
P0A6F1	P22188	carA	murE	15690043:0096:LC:binary|15690043:0676:HT:co-complex	562	True
P0A6F1	P45523	carA	fkpA	15690043:0096:LC:binary|15690043:0676:HT:co-complex|19402753:0676:HT:co-complex	562	True
